Èas (s);CO (%);CO2 (%);H2 (%);CH4 (%);O2 (%);Teplota (°C)
5343;22.119841;22.496467;8.644459;5.296828;0.021903;1078.65
5344;22.171411;22.521226;8.760634;5.381288;0.025223;1079.93
5345;22.195216;22.560906;8.878283;5.470645;0.026074;1081.1
5346;22.190422;22.597313;8.991721;5.547132;0.028998;1082.54
5347;22.147797;22.638888;9.098568;5.620339;0.03639;1083.85
5348;22.097962;22.667347;9.184102;5.684022;0.043702;1085.46
5349;22.04966;22.672325;9.243791;5.725858;0.047582;1086.81
5350;22.025811;22.640967;9.273328;5.733373;0.050549;1087.95
5351;22.036397;22.60718;9.291909;5.731466;0.051756;1089.18
5352;22.082322;22.576172;9.296477;5.741639;0.053617;1090.24
5353;22.127559;22.530528;9.280281;5.732254;0.05381;1091.28
5354;22.146951;22.503436;9.260999;5.713332;0.053919;1092.31
5355;22.160348;22.510233;9.247713;5.54;0.057946;1093.44
5356;22.160094;22.516635;9.241416;5.754431;0.059823;1094.49
5357;22.141649;22.509883;9.216355;5.741448;0.050246;1095.58
5358;22.104759;22.483033;9.198613;5.734607;0.041553;1096.39
5359;22.067266;22.445596;9.185449;5.755665;0.038055;1097.24
5360;21.992902;22.389029;9.185338;5.756758;0.026049;1098.11
5361;21.895509;22.325448;9.167189;5.746776;0.016321;1098.73
5362;21.817317;22.242094;9.141238;5.738104;0.02239;1099.55
5363;21.081802;21.476969;8.590731;5.502626;0.710561;1100.53
5364;19.920799;20.703917;8.544668;5.304127;1.426551;1101.47
5365;19.913386;20.580697;8.457735;5.27;1.484389;1102.4
5366;19.994419;20.525071;8.379017;5.169132;1.496488;1103.35
5367;20.074735;20.506034;8.311194;5.115279;1.497049;1104.3
5368;20.855837;21.179011;8.751035;5.274536;0.812449;1105.37
5369;22.088648;21.868029;8.68367;5.390902;0.095649;1106.45
5370;22.207296;21.901155;8.639072;5.384073;0.040374;1107.54
5371;22.249946;21.873637;8.584286;5.354915;0.029023;1108.93
5372;22.294045;21.820973;8.526728;5.33298;0.022272;1110.23
5373;22.367131;21.77042;8.478559;5.30756;0.018565;1111.4
5374;22.452813;21.728419;8.439408;5.289338;0.015137;1112.62
5375;22.524087;21.711665;8.428269;5.283196;0.011438;1113.96
5376;22.613519;21.706369;8.43685;5.308031;0.010237;1115.16
5377;22.736059;21.697289;8.444724;5.309404;0.009408;1116.38
5378;22.823069;21.720121;8.484139;5.342822;0.008442;1117.49
5379;22.907053;21.751784;8.527653;5.383577;0.011168;1118.9
5380;22.993433;21.770172;8.56539;5.427028;0.012848;1120.43
5381;23.091869;21.767082;8.584759;5.439389;0.016267;1121.47
5382;23.131098;21.704932;8.528605;5.441347;0.077663;1122.5
5383;22.938226;21.520618;8.545898;5.40433;0.224057;1123.68
5384;22.961567;21.47264;8.550568;5.395009;0.22933;1125.03
5385;23.023755;21.447144;8.540029;5.372934;0.228856;1126.29
5386;23.143274;21.455193;8.543426;5.366296;0.225392;1127.72
5387;23.40908;21.53292;8.613701;5.380983;0.16458;1129.4
5388;23.97849;21.734827;8.610603;5.422527;0.019021;1131.05
5389;24.366052;21.790333;8.600624;5.423506;0.014818;1132.53
5390;24.751326;21.816497;8.601961;5.422769;0.019283;1134.05
5391;25.047517;21.836868;8.608065;5.439795;0.024798;1135.16
5392;25.227183;21.831127;8.597328;5.436108;0.02978;1136.38
5393;25.247822;21.779677;8.577414;5.423328;0.034935;1137.54
5394;25.183529;21.733626;8.569713;5.423862;0.034813;1138.56
5395;25.118734;21.717673;8.565247;5.428084;0.035216;1139.62
5396;25.066617;21.698338;8.553004;5.438537;0.03521;1140.54
5397;25.006685;21.703991;8.565476;5.466423;0.036984;1141.24
5398;25.012948;21.750684;8.593447;5.506186;0.037064;1141.93
5399;25.06263;21.790715;8.61248;5.534442;0.038303;1142.54
5400;25.092697;21.81965;8.645201;5.574281;0.038834;1142.98
5401;25.115574;21.823605;8.662282;5.589757;0.038522;1144.06
5402;25.135366;21.808015;8.670883;5.591766;0.037355;1144.97
5403;25.156246;21.781591;8.674052;5.59375;0.03834;1145.8
5404;25.157543;21.762409;8.694627;5.616779;0.040111;1146.44
5405;25.167081;21.731604;8.70544;5.632369;0.042645;1147.05
5406;25.162846;21.724578;8.758894;5.679571;0.043336;1147.65
5407;25.166572;21.738871;8.818436;5.748734;0.043024;1148.12
5408;25.190599;21.72721;8.868558;5.80012;0.041547;1148.65
5409;25.251751;21.681165;8.901076;5.823276;0.038145;1149
5410;25.32422;21.61377;8.918807;5.836145;0.035245;1149.24
5411;25.42883;21.516873;8.914972;5.811628;0.034225;1149.39
5412;25.524748;21.42573;8.934931;5.797208;0.033755;1149.57
5413;25.590172;21.369976;8.990974;5.94;0.034353;1149.82
5414;25.634246;21.330333;9.056553;5.899497;0.038399;1150.05
5415;25.671384;21.301944;9.121731;5.943011;0.038735;1150.2
5416;25.697706;21.28582;9.182565;5.991931;0.042848;1150.33
5417;25.720131;21.257699;9.226355;6.031846;0.045564;1150.47
5418;25.739123;21.220656;9.64;6.037772;0.048277;1150.39
5419;25.764027;21.190348;9.258649;6.02938;0.048221;1150.31
5420;25.750078;21.20677;9.319778;6.074242;0.049951;1150.35
5421;25.719228;21.26283;9.408165;6.168838;0.049331;1150.39
5422;25.684551;21.31309;9.495937;6.244804;0.049868;1150.25
5423;25.649677;21.364508;9.598134;6.33486;0.05053;1149.94
5424;25.595716;21.419842;9.712559;6.439501;0.049986;1149.79
5425;25.569807;21.451251;9.809746;6.529111;0.050263;1149.62
5426;25.553861;21.444937;9.874827;6.572982;0.049639;1149.48
5427;25.534901;21.427097;9.941165;6.60743;0.047249;1149.31
5428;25.515649;21.404837;9.987014;6.645108;0.045363;1149.32
5429;25.531354;21.359542;10.01969;6.649851;0.044851;1149.47
5430;25.556964;21.304341;10.024669;6.638648;0.043887;1149.61
5431;25.620551;21.218965;10.004873;6.589297;0.043652;1149.8
5432;25.708744;21.125832;9.954588;6.529633;0.046872;1150.09
5433;25.8628;21.020428;9.917223;6.455905;0.049398;1150.42
5434;26.016856;20.93694;9.883256;6.39797;0.049914;1150.77
5435;26.211305;20.862373;9.861119;6.348288;0.051786;1151.12
5436;26.392262;20.800788;9.847254;6.320414;0.052709;1151.46
5437;26.554132;20.764395;9.871953;6.317477;0.056133;1151.89
5438;26.645638;20.748105;9.878922;6.320579;0.060074;1152.4
5439;26.739019;20.721694;9.888032;6.319969;0.065135;1152.86
5440;26.785922;20.693381;9.887574;6.321241;0.070022;1153.51
5441;26.809689;20.669323;9.908612;6.330701;0.07536;1155.08
5442;26.813446;20.651253;9.92325;6.339158;0.076906;1156.83
5443;26.871419;20.620047;9.938683;6.34165;0.077587;1158.57
5444;26.896623;20.579375;9.961862;6.345541;0.077149;1160.25
5445;26.939946;20.535313;9.987096;6.335559;0.075888;1161.91
5446;26.998027;20.498233;10.026826;6.349687;0.074014;1163.59
5447;27.051238;20.446847;10.059857;6.370096;0.072967;1165.05
5448;27.099604;20.39316;10.115554;6.400373;0.073712;1166.59
5449;27.159866;20.341844;10.157573;6.422512;0.076099;1168.01
5450;27.212218;20.290095;10.218626;6.459859;0.078919;1168.87
5451;27.244892;20.251871;10.275483;6.502891;0.080001;1169.11
5452;27.344542;20.203117;10.339124;6.518608;0.078431;1169.3
5453;27.45181;20.164714;10.395726;6.551695;0.072999;1169.46
5454;27.562294;20.124887;10.447252;6.560558;0.069589;1169.47
5455;27.669345;20.083547;10.495523;6.580663;0.067495;1169.79
5456;27.778424;20.041348;10.530935;6.580968;0.066809;1169.99
5457;27.850569;20.021905;10.566703;6.603157;0.068443;1170
5458;27.897199;19.989619;10.597282;6.607252;0.073194;1170.03
5459;27.953684;19.982148;10.661697;6.656553;0.074564;1169.81
5460;28.006577;20.001865;10.734703;6.736257;0.074724;1170.01
5461;28.052641;20.021092;10.819408;6.808917;0.075154;1169.52
5462;28.093511;20.020233;10.886921;6.873083;0.075613;1168.28
5463;28.148705;20.01495;10.960705;6.922562;0.075362;1167.02
5464;28.186262;19.995265;11.009046;6.963991;0.075421;1165.81
5465;28.225364;19.959819;11.043248;6.968747;0.075362;1164.33
5466;28.251541;19.917449;11.05689;6.972218;0.07525;1162.84
5467;28.268949;19.877011;11.085343;6.98304;0.074193;1161.74
5468;28.255381;19.866482;11.116066;7.021099;0.074227;1159.56
5469;28.230006;19.84173;11.129133;7.038215;0.07399;1157.13
5470;28.18672;19.836714;11.140903;7.055623;0.073691;1154.37
5471;28.181055;19.864492;11.176798;7.098973;0.073926;1151.58
5472;28.161612;19.943072;11.233283;7.180687;0.074468;1149.38
5473;28.151198;20.031888;11.43;7.278334;0.074481;1147.21
5474;28.167786;20.156423;11.404636;7.398908;0.074308;1144.9
5475;28.195068;20.269355;11.512128;7.532733;0.074337;1142.53
5476;28.200727;20.342276;11.608023;7.634488;0.074222;1140.12
5477;28.161116;20.379687;11.684996;7.710823;0.073028;1137.51
5478;28.120037;20.378523;11.744792;7.750332;0.072556;1135.64
5479;28.076999;20.353021;11.78583;7.780889;0.072994;1134.28
5480;28.037534;20.313277;11.826323;7.792702;0.073723;1133.23
5481;27.975003;20.294234;11.864319;7.826947;0.074081;1132.5
5482;27.958522;20.263474;11.890214;7.83333;0.075811;1131.67
5483;27.949539;20.24358;11.920652;7.869775;0.077483;1131.11
5484;27.92005;20.224334;11.963225;7.908457;0.079966;1131.19
5485;27.869045;20.2117;12.011084;7.963823;0.082586;1131.67
5486;27.819675;20.193319;12.068261;8.015285;0.085072;1132.44
5487;27.742278;20.154554;12.129232;8.076145;0.088154;1133.52
5488;27.670349;20.105997;12.158774;8.094215;0.088052;1134.8
5489;27.633987;20.007155;12.124151;8.023983;0.083518;1136.23
5490;27.622657;19.90079;12.058139;7.93834;0.081096;1137.6
5491;27.635272;19.778232;11.949985;7.802532;0.078185;1139.1
5492;27.684299;19.673362;11.824925;7.656449;0.07239;1140.75
5493;27.73297;19.590205;11.708434;7.535785;0.068905;1142.14
5494;27.768562;19.565962;11.651283;7.502303;0.070313;1143.19
5495;27.797015;19.556132;11.605963;7.482822;0.069407;1143.96
5496;27.817132;19.561174;11.59374;7.511472;0.072249;1144.59
5497;27.821748;19.579555;11.590876;7.554071;0.075536;1145
5498;27.832378;19.588533;11.597494;7.591647;0.07764;1145.38
5499;27.844293;19.587846;11.596853;7.619788;0.079299;1145.66
5500;27.837083;19.578474;11.599584;7.64522;0.083072;1145.89
5501;27.806603;19.55453;11.595947;7.656194;0.084081;1146.11
5502;27.762522;19.548216;11.611354;7.690274;0.0863;1146.31
5503;27.706393;19.551357;11.633989;7.734627;0.088239;1146.56
5504;27.616744;19.571175;11.678124;7.80992;0.087467;1146.73
5505;27.51932;19.603913;11.72699;7.890604;0.083384;1146.79
5506;27.449031;19.635735;11.764457;7.951183;0.080751;1146.82
5507;27.405529;19.649933;11.791547;7.995499;0.078375;1146.87
5508;27.383289;19.648528;11.807798;8.022279;0.07619;1146.86
5509;27.379569;19.629402;11.802219;8.013849;0.075053;1146.86
5510;27.402801;19.604205;11.794594;8.01259;0.075563;1146.89
5511;27.419364;19.604492;11.805616;8.032885;0.074673;1146.87
5512;27.423103;19.590485;11.803251;8.039472;0.076495;1146.87
5513;27.418932;19.589493;10.654981;8.060072;0.077643;1146.77
5514;27.413699;19.58983;8.294355;8.082605;0.077675;1146.65
5515;27.393004;19.58365;5.976139;8.084665;0.076049;1146.51
5516;27.378291;19.577304;3.649021;8.09911;0.076775;1146.34
5517;27.379957;19.57506;1.329461;8.113289;0.073854;1146.16
5518;24.460076;17.647858;1.357714;7.332759;2.139604;1146.03
5519;22.949588;17.043314;3.920189;7.202457;3.002175;1145.9
5520;22.929032;17.140923;6.478592;7.296836;3.087651;1145.77
5521;22.893408;17.223775;8.972159;7.374621;3.130417;1145.69
5522;22.854223;17.279077;11.473421;7.427202;3.158128;1145.71
5523;25.417023;19.067069;12.720777;8.153752;1.287637;1145.7
5524;27.226327;19.837292;12.484938;8.334308;0.271238;1145.67
5525;27.243538;19.750117;12.340539;8.223283;0.190747;1145.69
5526;27.244721;19.667595;12.204781;8.122724;0.152646;1145.75
5527;27.249165;19.611225;12.097437;8.0463;0.133048;1145.81
5528;27.263007;19.586657;12.023073;8.018897;0.117309;1145.84
5529;27.276327;19.613336;12.019878;8.060708;0.106291;1145.84
5530;27.271482;19.668346;12.056994;8.16456;0.097326;1145.8
5531;27.290448;19.727272;12.137004;8.288937;0.090074;1145.75
5532;27.302547;19.818225;12.249379;8.451322;0.082151;1145.65
5533;27.295941;19.916692;12.383636;8.632209;0.07345;1145.69
5534;27.29701;19.972185;12.466968;8.755441;0.065063;1145.78
5535;27.312631;19.957886;12.48739;8.768247;0.058576;1145.84
5536;27.327878;19.915395;12.453677;8.716695;0.052421;1145.85
5537;27.340283;19.843587;12.401271;8.643336;0.044455;1145.84
5538;27.36637;19.774004;12.356526;8.582883;0.040298;1145.84
5539;27.366077;19.740116;12.352334;8.577822;0.031849;1145.82
5540;27.337345;19.752469;12.385971;8.657616;0.025082;1145.81
5541;27.294727;19.782149;12.461571;8.767369;0.017077;1145.75
5542;27.23615;19.821747;12.543341;8.888897;0.011545;1145.65
5543;27.175812;19.87373;12.622995;9.01213;0.007751;1145.47
5544;27.108906;19.907664;12.682964;9.109904;0.008098;1145.28
5545;27.059974;19.936313;12.736932;9.177516;0.007419;1145.1
5546;27.023053;19.962871;12.766016;9.238858;0.008405;1144.91
5547;27.002764;19.975205;12.787694;9.282411;0.008661;1144.75
5548;26.968819;19.977539;12.793859;9.311697;0.008585;1144.56
5549;26.954036;19.972967;12.79186;9.309815;0.009263;1144.45
5550;26.91569;19.965255;12.795975;9.331229;0.009617;1144.34
5551;26.876417;19.963939;12.803829;9.349425;0.012965;1144.28
5552;26.856586;19.95575;12.804114;9.368945;0.015071;1144.22
5553;26.874617;19.932479;12.803137;9.356941;0.013871;1144.19
5554;26.881923;19.906951;12.799093;9.367075;0.013578;1144.15
5555;26.903712;19.868059;12.788468;9.346869;0.012149;1144.08
5556;26.931007;19.846232;12.79065;9.358327;0.009887;1144.14
5557;26.965201;19.829415;12.797023;9.382335;0.007737;1144.17
5558;27.011958;19.809832;12.794963;9.395076;0.00857;1144.24
5559;27.069918;19.790898;12.810238;9.425392;0.008535;1144.29
5560;27.129264;19.792576;12.827832;9.471348;0.009123;1143.37
5561;27.183957;19.764314;12.828579;9.482614;0.007604;1141.85
5562;27.210012;19.740453;12.818747;9.475887;0.006855;1140.2
5563;27.22262;19.76029;12.811937;9.506152;0.006977;1138.58
5564;27.242203;19.785004;12.785294;9.501981;0.006868;1137.02
5565;27.249286;19.811129;12.766525;9.516643;0.007121;1135.71
5566;27.276511;19.854421;12.753885;9.543881;0.009269;1134.56
5567;27.308365;19.894331;12.762288;9.593257;0.010888;1133.58
5568;27.285991;19.918065;12.777216;9.629587;0.010467;1132.66
5569;27.183505;19.917271;12.788203;9.664531;0.009537;1132.31
5570;27.071559;19.895653;12.787069;9.666833;0.010209;1133.31
5571;26.925151;19.881646;12.809073;9.703875;0.009185;1135.07
5572;26.79331;19.88466;12.819785;9.738819;0.008486;1137.14
5573;26.680022;19.855241;12.824759;9.764213;0.008904;1139.27
5574;26.592274;19.827113;12.83801;9.783618;0.009989;1141.47
5575;26.516168;19.808503;12.85801;9.820737;0.009768;1143.59
5576;26.46676;19.758255;12.838595;9.812484;0.009412;1145.58
5577;26.431975;19.661218;12.790441;9.738628;0.008856;1147.46
5578;26.443108;19.55268;12.700263;9.629053;0.009152;1149.26
5579;26.494284;19.438412;12.597054;9.505084;0.009364;1150.55
5580;26.548149;19.335278;12.497349;9.391287;0.008849;1151.46
5581;26.611399;19.251771;12.408667;9.292139;0.009157;1152.19
5582;26.667141;19.214532;12.361424;9.260896;0.012379;1152.68
5583;26.681097;19.22192;12.385279;9.303177;0.01506;1152.92
5584;26.662016;19.297333;12.471322;9.453176;0.015145;1153.11
5585;26.617014;19.400213;12.58621;9.654918;0.018976;1153.23
5586;26.568037;19.511511;12.733783;9.863107;0.01963;1153.26
5587;26.509772;19.630725;12.892165;10.090675;0.016323;1153.26
5588;26.474059;19.740027;13.034581;10.278772;0.012608;1153.33
5589;26.44855;19.790618;13.145725;10.423456;0.012956;1153.25
5590;26.450826;19.801426;13.224743;10.488322;0.008751;1153.22
5591;26.457064;19.800892;13.27924;10.542569;0.007843;1153.16
5592;26.454628;19.762432;13.310735;10.551813;0.008083;1153.2
5593;26.445924;19.719509;13.334489;10.575465;0.009021;1153.37
5594;26.453802;19.677088;13.344992;10.563118;0.007954;1153.51
5595;26.471045;19.635493;13.358293;10.566399;0.00813;1153.61
5596;26.461304;19.590892;13.37101;10.570481;0.007412;1153.65
5597;26.470524;19.549348;13.381137;10.569145;0.006476;1153.73
5598;26.471089;19.51401;13.38811;10.56856;0.005223;1153.62
5599;26.459422;19.474335;13.393588;10.570697;0.005967;1152.82
5600;26.442599;19.453576;13.402128;10.585994;0.006871;1151.82
5601;26.439878;19.455242;13.420821;10.62872;0.007086;1150.84
5602;26.423156;19.477101;13.439468;10.678174;0.007849;1149.76
5603;26.40131;19.483834;13.443812;10.701253;0.00839;1148.65
5604;26.373105;19.489423;13.44546;10.715305;0.008581;1147.47
5605;26.330265;19.496525;13.44695;10.740152;0.007883;1146.17
5606;26.276157;19.483345;13.43841;10.732993;0.008386;1144.91
5607;26.210504;19.489391;13.447393;10.772031;0.008826;1143.58
5608;26.161477;19.504117;13.467978;10.824803;0.009193;1142.67
5609;26.107338;19.527317;13.490246;10.894068;0.008377;1142.52
5610;26.074517;19.502133;13.488659;10.902105;0.008323;1142.59
5611;26.064008;19.466998;13.484565;10.900681;0.008172;1142.68
5612;26.064859;19.426644;13.479829;10.895365;0.007841;1142.88
5613;26.082503;19.364659;13.459951;10.875643;0.007935;1143.12
5614;26.150821;19.259;13.394779;10.769132;0.009088;1143.34
5615;26.280983;19.139774;13.315282;10.639427;0.012411;1143.62
5616;26.413174;19.02653;13.236569;10.516501;0.016688;1143.87
5617;26.590373;18.897932;13.137083;10.36177;0.021597;1144.15
5618;26.761367;18.798148;13.062653;10.227971;0.025336;1143.9
5619;26.884574;18.746145;13.050441;10.199703;0.023345;1143.81
5620;26.924566;18.771845;13.098192;10.268765;0.020186;1143.61
5621;26.933964;18.84549;13.175491;10.41884;0.017198;1143.42
5622;26.913268;18.928686;13.272556;10.567543;0.012407;1143.18
5623;26.827955;19.021259;13.38633;10.750363;0.00792;1142.6
5624;26.757069;19.107443;13.490175;10.920887;0.012637;1141.91
5625;26.697914;19.155828;13.564783;11.039922;0.018627;1141.95
5626;26.665888;19.164195;13.605724;11.079851;0.021853;1142.03
5627;26.631745;19.100869;13.039647;11.122819;0.028144;1142.26
5628;26.64071;18.886576;11.882076;11.114643;0.033879;1142.76
5629;26.63612;18.585966;10.401362;11.090952;0.042324;1143.14
5630;26.633055;18.180436;8.681066;11.07933;0.056688;1143.59
5631;26.638148;17.660568;6.863791;11.066359;0.082159;1144.04
5632;26.649751;17.049799;5.421999;11.05049;0.125414;1144.53
5633;26.651856;16.439519;4.496442;11.029864;0.192998;1145.36
5634;26.668113;15.799751;3.830157;11.010345;0.272031;1146.3
5635;26.670746;15.145174;3.325239;10.984188;0.362464;1146.58
5636;26.686234;14.50732;2.937885;10.961337;0.464318;1146.77
5637;26.688974;13.929174;2.65606;10.942148;0.574183;1146.91
5638;26.689934;13.339056;2.424025;10.93846;0.6979;1146.98
5639;26.691022;12.792141;2.252017;10.933819;0.831537;1146.95
5640;26.695873;12.276997;2.121529;10.939338;0.984524;1146.79
5641;26.695243;11.798336;2.026122;10.930882;1.149663;1146.62
5642;26.69352;11.367532;1.957531;10.925375;1.91;1146.22
5643;26.692465;10.955866;1.90775;10.906441;1.507119;1145.79
5644;26.682673;10.572423;1.873477;10.89684;1.710691;1145.2
5645;26.691187;10.202275;1.850583;10.876851;1.928416;1144.51
5646;26.692312;9.875235;1.839032;10.868026;2.146373;1144.17
5647;26.694099;9.556651;1.832943;10.85901;2.378476;1143.79
5648;26.690532;9.255602;1.831921;10.85709;2.622322;1143.29
5649;26.695313;8.966208;1.833655;10.851584;2.883866;1143.04
5650;26.682076;8.699017;1.836356;10.828224;3.156969;1142.87
5651;26.67196;8.462287;1.840014;10.809175;3.424059;1142.69
5652;26.657673;8.23332;1.844973;10.781963;3.705932;1142.4
5653;26.65424;8.025767;1.850309;10.759455;3.988604;1142.37
5654;26.649262;7.829385;1.856697;10.735867;4.279914;1142.24
5655;26.648581;7.64619;1.864922;10.748227;4.573622;1142.36
5656;26.650978;7.470586;1.870904;10.725071;4.857725;1141.99
5657;26.65506;7.304469;1.877689;10.70489;5.149131;1141.46
5658;26.631281;7.1471;1.88366;10.686197;5.431322;1141.06
5659;26.623664;6.987532;1.888172;10.652792;5.712421;1140.51
5660;26.616963;6.835472;1.891778;10.619069;5.979345;1139.87
5661;26.610389;6.690235;1.896499;10.611109;6.261015;1139.15
5662;26.597265;6.544997;1.899347;10.595697;6.538346;1139.02
5663;26.603223;6.401031;1.901926;10.579573;6.81953;1138.18
5664;26.599592;6.264479;1.904723;10.572146;7.09415;1138.04
5665;26.588421;6.127761;1.907323;10.554102;7.361766;1137.52
5666;26.586285;5.997751;1.91038;10.543955;7.619069;1137.24
5667;26.580474;5.867176;1.913986;10.54206;7.880564;1136.88
5668;26.57395;5.733427;1.916407;10.515839;8.140741;1136.76
5669;26.565411;5.607029;1.917953;10.494463;8.389349;1136.56
5670;26.555512;5.480643;1.918279;10.470087;8.636966;1136.35
